track_id,artist_name,artist_country,genre,year,energy,valence,tempo,danceability,popularity
f39fdbe3-5b73-4e25-9557-2aa724aa4aad,Robert Long,NL,Pop,1986,,,,,
a649f9e9-6b8b-4d70-9351-9af005af1a91,Robert Long,NL,Pop,1986,,,,,
cad105a2-6bb6-4e73-8eb8-c804f29673e7,Robert Long,NL,Pop,1986,,,,,
f0468b2a-8ddc-46d6-b3b8-47debea6fd67,松本典子,JP,Pop,1986,,,,,
7f6ad842-8c39-430f-8642-f12d5f8a0e66,Talk Talk,GB,Electronic,1986,,,,,
357e4fbe-5cbf-4b07-aca6-bf4f48bf6cee,Talk Talk,GB,Electronic,1986,,,,,
a056e89e-4cf2-49f3-b265-6cacef9c9f00,The Dixie Cups,US,Pop,1986,,,,,
0e9b7997-46d6-45b8-bde3-13dfa77f883f,The Beat Farmers,US,Pop,1986,,,,,
d8b39437-f9fc-4a4d-b986-96fd8243451a,Vicious Pink,GB,Electronic,1986,,,,,
f39a0e0d-13de-46bd-937a-a250ebd66404,Dave Stewart,GB,Electronic,1986,,,,,
